annee,ecole_id,academie,departement,niveau,statut,rep,rep_plus,education_prioritaire,effectif_eleves,taille_moyenne_classe,dedoublement,ips,score_francais,score_mathematiques,score_global,taux_maitrise_francais,taux_maitrise_mathematiques,variable_cible,source,source_url
2021,62,Lyon,Gironde,CP,Hors EP,0,0,0,10,24.34,0,87.21,65.93,70.19,68.06,59.12,61.84,68.06,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,62,Lyon,Gironde,CE1,Hors EP,0,0,0,10,24.34,0,87.21,81.88,82.19,82.04,74.16,73.67,82.04,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,62,Lyon,Gironde,CM1,Hors EP,0,0,0,10,24.34,0,87.21,76.86,75.97,76.42,72.59,69.74,76.42,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,62,Lyon,Gironde,CM2,Hors EP,0,0,0,10,24.34,0,87.21,80.28,79.33,79.8,72.07,68.0,79.8,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,62,Lyon,Gironde,6e,Hors EP,0,0,0,10,24.34,0,87.21,97.19,100.0,98.6,93.81,88.6,98.6,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,63,Grenoble,Loire-Atlantique,CP,Hors EP,0,0,0,18,16.11,0,90.46,63.04,59.86,61.45,65.33,55.32,61.45,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,63,Grenoble,Loire-Atlantique,CE1,Hors EP,0,0,0,18,16.11,0,90.46,78.12,78.49,78.31,78.76,66.2,78.31,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,63,Grenoble,Loire-Atlantique,CM1,Hors EP,0,0,0,18,16.11,0,90.46,80.04,74.26,77.15,67.88,62.63,77.15,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,63,Grenoble,Loire-Atlantique,CM2,Hors EP,0,0,0,18,16.11,0,90.46,86.82,89.76,88.29,77.53,79.16,88.29,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,63,Grenoble,Loire-Atlantique,6e,Hors EP,0,0,0,18,16.11,0,90.46,92.9,93.43,93.17,90.53,77.98,93.17,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,64,Bordeaux,Bas-Rhin,CP,REP+,0,1,1,24,16.3,1,77.47,74.56,74.64,74.6,72.35,67.07,74.6,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,64,Bordeaux,Bas-Rhin,CE1,REP+,0,1,1,24,16.3,1,77.47,76.98,71.15,74.06,72.32,77.91,74.06,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,64,Bordeaux,Bas-Rhin,CM1,REP+,0,1,1,24,16.3,1,77.47,60.93,59.86,60.4,61.74,57.79,60.4,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,64,Bordeaux,Bas-Rhin,CM2,REP+,0,1,1,24,16.3,1,77.47,76.28,74.65,75.46,70.39,69.65,75.46,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,64,Bordeaux,Bas-Rhin,6e,REP+,0,1,1,24,16.3,1,77.47,81.01,87.1,84.05,73.7,79.5,84.05,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,65,Nantes,Bouches-du-Rhône,CP,REP,1,0,1,20,18.7,0,82.27,63.46,57.35,60.4,59.41,63.74,60.4,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,65,Nantes,Bouches-du-Rhône,CE1,REP,1,0,1,20,18.7,0,82.27,65.13,65.7,65.42,59.82,66.71,65.42,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,65,Nantes,Bouches-du-Rhône,CM1,REP,1,0,1,20,18.7,0,82.27,72.48,66.63,69.55,65.89,61.09,69.55,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,65,Nantes,Bouches-du-Rhône,CM2,REP,1,0,1,20,18.7,0,82.27,82.39,80.67,81.53,71.29,72.74,81.53,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,65,Nantes,Bouches-du-Rhône,6e,REP,1,0,1,20,18.7,0,82.27,81.42,82.0,81.71,78.3,73.66,81.71,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,66,Lille,Hérault,CP,Hors EP,0,0,0,29,13.75,0,80.11,67.1,64.26,65.68,62.58,58.89,65.68,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,66,Lille,Hérault,CE1,Hors EP,0,0,0,29,13.75,0,80.11,78.07,79.67,78.87,77.07,75.88,78.87,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,66,Lille,Hérault,CM1,Hors EP,0,0,0,29,13.75,0,80.11,87.71,84.68,86.2,69.97,77.05,86.2,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,66,Lille,Hérault,CM2,Hors EP,0,0,0,29,13.75,0,80.11,80.94,71.25,76.1,74.01,67.51,76.1,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,66,Lille,Hérault,6e,Hors EP,0,0,0,29,13.75,0,80.11,95.17,99.31,97.24,86.47,84.53,97.24,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,67,Paris,Puy-de-Dôme,CP,REP,1,0,1,31,18.69,0,61.15,59.1,51.32,55.21,59.2,48.69,55.21,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,67,Paris,Puy-de-Dôme,CE1,REP,1,0,1,31,18.69,0,61.15,67.1,66.14,66.62,57.03,57.92,66.62,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,67,Paris,Puy-de-Dôme,CM1,REP,1,0,1,31,18.69,0,61.15,73.3,71.09,72.19,67.33,65.26,72.19,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,67,Paris,Puy-de-Dôme,CM2,REP,1,0,1,31,18.69,0,61.15,77.4,69.6,73.5,70.04,64.48,73.5,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,67,Paris,Puy-de-Dôme,6e,REP,1,0,1,31,18.69,0,61.15,85.18,83.63,84.41,79.3,77.59,84.41,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,68,Lyon,Moselle,CP,Hors EP,0,0,0,10,19.73,0,58.63,71.89,74.16,73.03,75.24,69.43,73.03,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,68,Lyon,Moselle,CE1,Hors EP,0,0,0,10,19.73,0,58.63,82.41,75.57,78.99,75.54,68.05,78.99,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,68,Lyon,Moselle,CM1,Hors EP,0,0,0,10,19.73,0,58.63,86.18,90.63,88.41,79.33,75.88,88.41,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,68,Lyon,Moselle,CM2,Hors EP,0,0,0,10,19.73,0,58.63,83.96,88.54,86.25,78.83,80.0,86.25,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,68,Lyon,Moselle,6e,Hors EP,0,0,0,10,19.73,0,58.63,94.1,93.17,93.63,79.92,82.9,93.63,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,69,Grenoble,Paris,CP,REP,1,0,1,20,12.0,1,67.15,66.16,63.31,64.73,64.32,68.12,64.73,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,69,Grenoble,Paris,CE1,REP,1,0,1,20,12.0,1,67.15,78.57,77.91,78.24,74.98,74.46,78.24,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,69,Grenoble,Paris,CM1,REP,1,0,1,20,12.0,1,67.15,78.24,77.37,77.81,75.62,60.91,77.81,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,69,Grenoble,Paris,CM2,REP,1,0,1,20,12.0,1,67.15,90.6,94.96,92.78,82.29,76.92,92.78,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,69,Grenoble,Paris,6e,REP,1,0,1,20,12.0,1,67.15,92.65,87.87,90.26,84.99,72.62,90.26,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,70,Bordeaux,Rhône,CP,REP+,0,1,1,13,12.0,1,71.42,64.29,66.83,65.56,61.3,68.0,65.56,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,70,Bordeaux,Rhône,CE1,REP+,0,1,1,13,12.0,1,71.42,68.59,65.46,67.03,64.97,64.5,67.03,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,70,Bordeaux,Rhône,CM1,REP+,0,1,1,13,12.0,1,71.42,73.86,74.75,74.3,70.77,71.47,74.3,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,70,Bordeaux,Rhône,CM2,REP+,0,1,1,13,12.0,1,71.42,73.16,72.71,72.94,75.64,60.73,72.94,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,70,Bordeaux,Rhône,6e,REP+,0,1,1,13,12.0,1,71.42,85.4,86.11,85.75,83.63,79.46,85.75,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,71,Nantes,Nord,CP,Hors EP,0,0,0,21,16.25,0,53.3,78.89,78.69,78.79,69.56,72.6,78.79,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,71,Nantes,Nord,CE1,Hors EP,0,0,0,21,16.25,0,53.3,84.42,86.39,85.4,73.38,64.21,85.4,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,71,Nantes,Nord,CM1,Hors EP,0,0,0,21,16.25,0,53.3,87.98,82.43,85.21,82.07,77.85,85.21,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,71,Nantes,Nord,CM2,Hors EP,0,0,0,21,16.25,0,53.3,96.21,100.0,98.11,90.29,93.0,98.11,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,71,Nantes,Nord,6e,Hors EP,0,0,0,21,16.25,0,53.3,100.0,100.0,100.0,87.84,80.84,100.0,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,72,Lille,Gironde,CP,REP+,0,1,1,22,12.02,1,85.49,55.2,51.56,53.38,56.24,54.91,53.38,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,72,Lille,Gironde,CE1,REP+,0,1,1,22,12.02,1,85.49,78.02,71.65,74.84,75.26,71.63,74.84,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,72,Lille,Gironde,CM1,REP+,0,1,1,22,12.02,1,85.49,82.76,83.58,83.17,74.09,69.75,83.17,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,72,Lille,Gironde,CM2,REP+,0,1,1,22,12.02,1,85.49,85.43,86.38,85.91,77.71,70.26,85.91,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,72,Lille,Gironde,6e,REP+,0,1,1,22,12.02,1,85.49,79.01,79.53,79.27,74.72,64.3,79.27,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,73,Paris,Loire-Atlantique,CP,Hors EP,0,0,0,10,18.94,0,65.51,75.81,75.22,75.52,76.37,69.47,75.52,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,73,Paris,Loire-Atlantique,CE1,Hors EP,0,0,0,10,18.94,0,65.51,78.98,75.84,77.41,74.34,76.36,77.41,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,73,Paris,Loire-Atlantique,CM1,Hors EP,0,0,0,10,18.94,0,65.51,83.09,83.68,83.39,72.64,66.64,83.39,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,73,Paris,Loire-Atlantique,CM2,Hors EP,0,0,0,10,18.94,0,65.51,91.29,90.77,91.03,81.46,73.74,91.03,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,73,Paris,Loire-Atlantique,6e,Hors EP,0,0,0,10,18.94,0,65.51,97.72,96.79,97.26,82.85,78.4,97.26,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,74,Lyon,Bas-Rhin,CP,REP+,0,1,1,26,12.0,1,77.83,62.24,60.78,61.51,65.11,54.64,61.51,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,74,Lyon,Bas-Rhin,CE1,REP+,0,1,1,26,12.0,1,77.83,73.48,76.84,75.16,64.34,74.88,75.16,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,74,Lyon,Bas-Rhin,CM1,REP+,0,1,1,26,12.0,1,77.83,79.49,76.6,78.04,72.27,74.22,78.04,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,74,Lyon,Bas-Rhin,CM2,REP+,0,1,1,26,12.0,1,77.83,76.36,64.95,70.66,71.06,64.05,70.66,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,74,Lyon,Bas-Rhin,6e,REP+,0,1,1,26,12.0,1,77.83,86.53,81.01,83.77,77.49,76.99,83.77,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,75,Grenoble,Bouches-du-Rhône,CP,REP+,0,1,1,13,13.54,1,87.28,59.92,57.44,58.68,61.98,56.71,58.68,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,75,Grenoble,Bouches-du-Rhône,CE1,REP+,0,1,1,13,13.54,1,87.28,67.88,56.33,62.1,71.61,57.3,62.1,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,75,Grenoble,Bouches-du-Rhône,CM1,REP+,0,1,1,13,13.54,1,87.28,77.45,79.17,78.31,74.6,70.55,78.31,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,75,Grenoble,Bouches-du-Rhône,CM2,REP+,0,1,1,13,13.54,1,87.28,79.4,83.13,81.27,73.91,82.14,81.27,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,75,Grenoble,Bouches-du-Rhône,6e,REP+,0,1,1,13,13.54,1,87.28,76.45,68.02,72.24,75.47,60.98,72.24,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,76,Bordeaux,Hérault,CP,Hors EP,0,0,0,26,21.98,0,59.1,61.15,65.13,63.14,54.81,68.63,63.14,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,76,Bordeaux,Hérault,CE1,Hors EP,0,0,0,26,21.98,0,59.1,78.63,76.33,77.48,74.81,71.76,77.48,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,76,Bordeaux,Hérault,CM1,Hors EP,0,0,0,26,21.98,0,59.1,81.71,85.41,83.56,80.76,76.7,83.56,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,76,Bordeaux,Hérault,CM2,Hors EP,0,0,0,26,21.98,0,59.1,84.92,88.14,86.53,69.35,79.71,86.53,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,76,Bordeaux,Hérault,6e,Hors EP,0,0,0,26,21.98,0,59.1,96.95,91.63,94.29,89.76,80.2,94.29,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,77,Nantes,Puy-de-Dôme,CP,REP+,0,1,1,28,18.41,0,44.25,59.12,57.29,58.2,57.22,58.52,58.2,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,77,Nantes,Puy-de-Dôme,CE1,REP+,0,1,1,28,18.41,0,44.25,64.47,66.69,65.58,65.37,65.16,65.58,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,77,Nantes,Puy-de-Dôme,CM1,REP+,0,1,1,28,18.41,0,44.25,73.14,69.26,71.2,67.99,66.09,71.2,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,77,Nantes,Puy-de-Dôme,CM2,REP+,0,1,1,28,18.41,0,44.25,76.05,78.5,77.27,71.61,72.88,77.27,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,77,Nantes,Puy-de-Dôme,6e,REP+,0,1,1,28,18.41,0,44.25,76.52,78.29,77.41,69.24,67.07,77.41,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,78,Lille,Moselle,CP,REP,1,0,1,26,16.55,1,70.7,68.94,70.06,69.5,70.79,65.37,69.5,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,78,Lille,Moselle,CE1,REP,1,0,1,26,16.55,1,70.7,86.53,83.74,85.13,72.99,68.06,85.13,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,78,Lille,Moselle,CM1,REP,1,0,1,26,16.55,1,70.7,68.61,64.95,66.78,65.1,64.9,66.78,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,78,Lille,Moselle,CM2,REP,1,0,1,26,16.55,1,70.7,81.07,82.44,81.76,74.93,74.12,81.76,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,78,Lille,Moselle,6e,REP,1,0,1,26,16.55,1,70.7,84.6,88.29,86.45,71.09,79.24,86.45,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,79,Paris,Paris,CP,REP,1,0,1,27,14.54,1,68.27,76.47,74.48,75.47,79.41,69.73,75.47,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,79,Paris,Paris,CE1,REP,1,0,1,27,14.54,1,68.27,77.3,74.72,76.01,74.37,66.45,76.01,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,79,Paris,Paris,CM1,REP,1,0,1,27,14.54,1,68.27,76.86,74.89,75.87,73.1,70.32,75.87,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,79,Paris,Paris,CM2,REP,1,0,1,27,14.54,1,68.27,83.01,81.39,82.2,82.38,75.03,82.2,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,79,Paris,Paris,6e,REP,1,0,1,27,14.54,1,68.27,98.93,97.13,98.03,91.08,81.14,98.03,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,80,Lyon,Rhône,CP,Hors EP,0,0,0,14,16.81,0,78.33,71.14,65.99,68.56,66.71,69.04,68.56,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,80,Lyon,Rhône,CE1,Hors EP,0,0,0,14,16.81,0,78.33,81.3,74.15,77.73,79.29,64.85,77.73,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,80,Lyon,Rhône,CM1,Hors EP,0,0,0,14,16.81,0,78.33,89.55,89.76,89.65,83.15,86.45,89.65,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,80,Lyon,Rhône,CM2,Hors EP,0,0,0,14,16.81,0,78.33,87.47,87.91,87.69,84.27,75.21,87.69,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,80,Lyon,Rhône,6e,Hors EP,0,0,0,14,16.81,0,78.33,93.84,90.7,92.27,84.99,74.03,92.27,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,81,Grenoble,Nord,CP,REP,1,0,1,14,16.81,1,98.78,73.21,69.99,71.6,66.05,66.55,71.6,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
